,Unnamed: 0,QId,QPostTypeId,QAcceptedAnswerId,QOwnerUserId,QAnswerCount,QCommentCount,QFavoriteCount,QCommunityOwnedDate,QCreationDate,QScore,QViewCount,QTitle,QBody,QTags,QStackTrace,Webpack,React,Express,Vue,Jest,Moment,Lodash,Asynchronous,Axios
42114,41367,69951314,1,0,10260806,1.0,0.0,0.0,0.0,2021-11-13T03:50:35.277,1.0,565.0,"Error occurred while pinning file to IPFS: TypeError [ERR_INVALID_ARG_TYPE]: The ""url"" argument must be of type string","<p>When i add the files to another project I get the following error and i can't figure out why.</p>
<p>When I run &quot;node scripts1/runScript.js&quot; error i get is:</p>
<pre><code>Error occurred while pinning file to IPFS:  TypeError [ERR_INVALID_ARG_TYPE]: The &quot;url&quot; argument must be of type string. Received undefined
    at new NodeError (node:internal/errors:371:5)
    at validateString (node:internal/validators:119:11)
    at Url.parse (node:url:169:3)
    at Object.urlParse [as parse] (node:url:156:13)
    at dispatchHttpRequest (C:\Users\alaiy\Documents\NFTs\nft-mix-main\node_modules\axios\lib\adapters\http.js:118:22)
    at new Promise (&lt;anonymous&gt;)
    at httpAdapter (C:\Users\alaiy\Documents\NFTs\nft-mix-main\node_modules\axios\lib\adapters\http.js:48:10)
    at dispatchRequest (C:\Users\alaiy\Documents\NFTs\nft-mix-main\node_modules\axios\lib\core\dispatchRequest.js:58:10)
    at Axios.request (C:\Users\alaiy\Documents\NFTs\nft-mix-main\node_modules\axios\lib\core\Axios.js:108:15)
    at wrap (C:\Users\alaiy\Documents\NFTs\nft-mix-main\node_modules\axios\lib\helpers\bind.js:9:15) {
  code: 'ERR_INVALID_ARG_TYPE'
}
</code></pre>
<p>The runScript.js code is :</p>
<pre><code>const path = require('path');
const pinFileToIPFS = require('./pinFileToIPFS');

const filePath = path.join(__dirname, '../img/Toad-Licking-Mario.jpg');
// const filePath = path.join(__dirname, '../data/metadata.json');

pinFileToIPFS(filePath);
</code></pre>
<p>The pinFileToIPFS.js file which contains the &quot;url: pinataEndpoint&quot; i think the error message is referring too:</p>
<pre><code>require('dotenv').config();
const fs = require('fs');
const axios = require('axios');
const FormData = require('form-data');
const { storeDataToFile } = require('./ipfsHelper.js');

// Calls Pinata API's to pin file to IPFS
const pinFileToIPFS = async (filePath) =&gt; {
  const pinataEndpoint = process.env.PINATA_ENDPOINT;
  const pinataApiKey = process.env.PINATA_API_KEY;
  const pinataApiSecret = process.env.PINATA_API_SECRET;
  const form_data = new FormData();
  try {
    form_data.append('file', fs.createReadStream(filePath));
    const request = {
      method: 'post',
      url: pinataEndpoint,
      maxContentLength: 'Infinity',
      headers: {
        pinata_api_key: pinataApiKey,
        pinata_secret_api_key: pinataApiSecret,
        'Content-Type': `multipart/form-data; boundary=${form_data._boundary}`,
      },
      data: form_data,
    };
    console.log('request:', request);
    const response = await axios(request);
    console.log('Successfully pinned file to IPFS : ', response);
    await storeDataToFile(response.data);
    console.log('Successfully added IPFS response to json file');
  } catch (err) {
    console.log('Error occurred while pinning file to IPFS: ', err);
  }
};

module.exports = pinFileToIPFS;
</code></pre>
<p>Lastly my .env file is:</p>
<pre><code># export PRIVATE_KEY=asafdagadd
# export WEB3_INFURA_PROJECT_ID=asdfsdf



# export ETHERSCAN_TOKEN=asdfasdfasdf
export IPFS_URL=blah blah
export UPLOAD_IPFS=true
export PINATA_API_KEY='blah blah'
export PINATA_API_SECRET='blah blah'
export PINATA_ENDPOINT=&quot;https://api.pinata.cloud/pinning/pinFileToIPFS&quot;
</code></pre>
<p>I can upload the package.json file aswell if needed.</p>
<p>Any help is appreciated!</p>
<p>SOLUTION: Turned out the export syntax I was using in my .env file should not be there. export syntax is for python scripts which I was previously using.</p>
<p>As I am running javascript scripts, I deleted the export syntax and everything worked like a charm!</p>
",<javascript><node.js><npm><axios><ipfs>,1.0,0,0,0,0,0,0,0,0,1
42297,41550,70079698,1,70085834,13218530,4.0,0.0,0.0,0.0,2021-11-23T11:00:52.637,20.0,10918.0,Cannot find name 'AbortSignal' during npm run build,"<pre><code>node_modules/axios/index.d.ts:93:12 - error TS2304: Cannot find name 'AbortSignal'.

93   signal?: AbortSignal;
              ~~~~~~~~~~~


Found 1 error.
</code></pre>
<p>When trying <code>npm run build</code> comand for node typescript project, i am getting above error, something related to axio package. before axio usage, npm run build working fine.</p>
",<typescript><npm><build><axios>,0.0,0,0,0,0,0,0,0,0,1
42570,41823,70262838,1,70262996,11974466,1.0,1.0,0.0,0.0,2021-12-07T15:29:58.420,1.0,970.0,Couldn't install Axios in React Native via npm install axios,"<p>I have done in React Js multiple times but it is my first time using axios in React Native. When I install axios through <code>npm install axios</code> it gives a huge log error related to other libraries .</p>
<pre><code>npm ERR! code ERESOLVE
npm ERR! ERESOLVE could not resolve
npm ERR! 
npm ERR! While resolving: react-native-location-view@0.3.0
npm ERR! Found: react-native-vector-icons@8.1.0
npm ERR! node_modules/react-native-vector-icons
npm ERR!   peer react-native-vector-icons@&quot;&gt;7.0.0&quot; from react-native-elements@3.4.2
npm ERR!   node_modules/react-native-elements
npm ERR!     react-native-elements@&quot;^3.4.2&quot; from the root project
npm ERR!   peer react-native-vector-icons@&quot;*&quot; from react-native-paper@4.9.2
npm ERR!   node_modules/react-native-paper
npm ERR!     react-native-paper@&quot;^4.9.2&quot; from the root project
npm ERR!   1 more (the root project)
npm ERR!
npm ERR! Could not resolve dependency:
npm ERR! peer react-native-vector-icons@&quot;^4.4.3&quot; from react-native-location-view@0.3.0
npm ERR! node_modules/react-native-location-view
npm ERR!   react-native-location-view@&quot;^0.3.0&quot; from the root project
npm ERR!
npm ERR! Conflicting peer dependency: react-native-vector-icons@4.6.0
npm ERR! node_modules/react-native-vector-icons
npm ERR!   peer react-native-vector-icons@&quot;^4.4.3&quot; from react-native-location-view@0.3.0
npm ERR!   node_modules/react-native-location-view
npm ERR!     react-native-location-view@&quot;^0.3.0&quot; from the root project
npm ERR!
npm ERR! Fix the upstream dependency conflict, or retry
npm ERR! this command with --force, or --legacy-peer-deps
npm ERR! to accept an incorrect (and potentially broken) dependency resolution.
npm ERR!
npm ERR! See C:\Users\Suyash\AppData\Local\npm-cache\eresolve-report.txt for a full report.

npm ERR! A complete log of this run can be found in:
npm ERR!     C:\Users\Suyash\AppData\Local\npm-cache\_logs\2021-12-07T15_22_51_263Z-debug.log
</code></pre>
<p>It should have been same as React JS but for some reason these errors are appearing.</p>
",<reactjs><react-native><api><npm><axios>,0.0,0,1,0,0,0,0,0,0,1
43329,42582,70805326,1,0,12045111,1.0,0.0,0.0,0.0,2022-01-21T17:29:01.027,0.0,1619.0,1 high severity vulnerability Incorrect Comparison in axios when installing Nest,"<p>On installing nest, received warning</p>
<p><code>found 1 high severity vulnerability run npm audit fix to fix them, or npm audit for details</code></p>
<p><em><strong>Result on <code>npm audit</code></strong></em></p>
<pre><code>  High            Incorrect Comparison in axios

  Package         axios

  Dependency of   @nestjs/common

  Path            @nestjs/common &gt; axios

  More info       https://github.com/advisories/GHSA-cph5-m8f7-6c5x
</code></pre>
<p><strong>Why getting this issue and How to fix it ?</strong></p>
<p>Tried <code>npm audit fix</code> but not solving the issue.</p>
<p>Thanks!</p>
",<npm><axios><nestjs><npm-install>,0.0,0,0,0,0,0,0,0,0,1
44211,43464,71468040,1,0,13475837,1.0,4.0,0.0,0.0,2022-03-14T12:45:39.063,0.0,912.0,Is there a possibility to show axios version at runtime,"<p>I am currently using axios through npm <code>import axios from 'axios'</code></p>
<p>Is there o possibility to console.log the axios version after the whole application has been built?</p>
",<javascript><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
44448,43701,71634598,1,71634774,12189394,1.0,2.0,0.0,0.0,2022-03-27T07:58:37.750,0.0,1428.0,How to use NPM modules in plane javascript and html project?,"<p>I want to use axios in my simple project but it doesn't work but when I use CDN for axios it works..!!</p>
<p><strong>HERE'S THE MY CODE</strong></p>
<pre><code>&lt;!DOCTYPE html&gt;
&lt;html lang=&quot;en&quot;&gt;
&lt;head&gt;
    &lt;meta charset=&quot;UTF-8&quot;&gt;
    &lt;meta http-equiv=&quot;X-UA-Compatible&quot; content=&quot;IE=edge&quot;&gt;
    &lt;meta name=&quot;viewport&quot; content=&quot;width=device-width, initial-scale=1.0&quot;&gt;
    &lt;title&gt;Document&lt;/title&gt;
&lt;/head&gt;
&lt;body&gt;
    
    &lt;script type=&quot;module&quot; src=&quot;./app.js&quot;&gt;&lt;/script&gt;
&lt;/body&gt;
&lt;/html&gt;
</code></pre>
<p><strong>APP.JS</strong></p>
<pre><code>import {  axios } from (&quot;axios&quot;);

const getData = async () =&gt; {
  const data = await axios.get(&quot;https://swquotes.herokuapp.com/random&quot;);
  console.log(data);
};
window.onload = getData();
</code></pre>
<p>I want to know ho can i use npm packages directly in my project without react</p>
",<javascript><html><reactjs><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
45568,44821,72406486,1,0,19085073,5.0,2.0,0.0,0.0,2022-05-27T13:52:01.980,6.0,14322.0,React Fetch API Being Called 2 Times on page load,"<p>React Fetch API Being Called 2 Times on page load, I don't know what is missing in this code or what I am doing wrong. I have faced this problem from the morning,
I really appreciate any help you can provide.</p>
<pre><code>import React, { useState, useEffect } from 'react'
    import axios from 'axios';
    import {  Grid, Paper, TextField } from '@mui/material'
    import PersonOutlineIcon from '@mui/icons-material/PersonOutline';
    
    function FormApi() {
    
      //Mui fileds and paper style
      const paperStyle = { padding: '50px ', width: 550, margin: '50px auto' }
    
      //Fetch data from api
      const [userx, setUserx] = useState([{data:null,support:null}]);
      const url = 'https://reqres.in/api/users/2';
    
        useEffect(()=&gt;{
    
          //debugger
    
          const fetchData = async () =&gt;{
    
            await axios.get(`${url}`)
            .then((response) =&gt;{
              setUserx(response.data)
    
            }).catch((error)=&gt;{
                console.log(error)
            })
          }
    
          fetchData();
          }
    
        ,[]);
    
      return (
    
        &lt;Grid container spacing={2} style={paperStyle}&gt;
    
          &lt;Grid align='center' &gt;
            &lt;Paper elevation={20} &gt;
    
              &lt;Grid align='center'&gt;
    
                &lt;h2 style={{padding:'10px' ,background: &quot;#000080&quot;, color: 'white' }}&gt; 
       &lt;PersonOutlineIcon large style={{fontSize:'80%'}} /&gt;User Details&lt;/h2&gt;
    
              &lt;/Grid&gt;
              
              &lt;form&gt;
             
              &lt;img style={{width:&quot;20%&quot;}} src={userx.data  ? userx.data.avatar : ''}/&gt;
                &lt;h1 style={{color:'#000080'}}&gt;{userx.data  ? userx.data.first_name : ''} 
       {userx.data  ? userx.data.last_name : ''}&lt;/h1&gt;
    
              &lt;Grid container &gt;
                &lt;Grid item xs={6} &gt;
                  &lt;h2 style={{color:'white', background: &quot;purple&quot;}}&gt;Contact Info&lt;/h2&gt;
                  &lt;TextField   value={userx.data  ? userx.data.id : ''}   variant=&quot;standard&quot; 
         /&gt;
                  &lt;TextField  value={userx.data  ? userx.data.email  : ''}   
       variant=&quot;standard&quot; /&gt;
                &lt;/Grid&gt;
    
                &lt;Grid item align='left' xs={6} style={{marginBottom:'40px'}}&gt;
                  &lt;h2 style={{color:'white', background: &quot;purple&quot;}}&gt;Social Link&lt;/h2&gt;
                  &lt;TextField  value={userx.support ? userx.support.url : ''}   
       variant=&quot;standard&quot; /&gt;
                  &lt;TextField  value={userx.support ? userx.support.text : ''}     
      variant=&quot;standard&quot; /&gt;
                &lt;/Grid&gt;
                
              &lt;/Grid&gt;
              &lt;/form&gt;
            &lt;/Paper&gt;
          &lt;/Grid&gt;
        &lt;/Grid&gt;       
      )
    }enter code here
    
    export default FormApi
</code></pre>
",<javascript><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
45608,44861,72441858,1,0,301513,1.0,2.0,0.0,0.0,2022-05-31T03:08:41.783,0.0,1248.0,Why did npm update axios fail to update but npm uninstall then install can?,"<p>I used <code>&quot;axios&quot;: &quot;^0.19.2&quot;</code>, running <code>npm i</code> gave the warning &quot;<strong>npm WARN deprecated axios@0.19.2: Critical security vulnerability fixed in v0.21.1.</strong>&quot; so I run <code>npm update -S axios</code> to update it. But it failed to update axios. I run <code>yarn upgrade axios</code> but it failed too.</p>
<p>I had thought there maybe a module required <code>0.19.2</code> so I checked <code>package-lock.json</code> and I found the only module in my project that requires axios is <code>pm2</code> but it requires <code>&quot;axios&quot;: &quot;^0.21.0&quot;</code>,</p>
<pre><code>&quot;@pm2/js-api&quot;: {
  &quot;version&quot;: &quot;0.6.7&quot;,
  &quot;resolved&quot;: &quot;https://registry.npmjs.org/@pm2/js-api/-/js-api-0.6.7.tgz&quot;,
  &quot;integrity&quot;: &quot;sha512-xxxxxxxx&quot;,
  &quot;requires&quot;: {
    &quot;async&quot;: &quot;^2.6.3&quot;,
    &quot;axios&quot;: &quot;^0.21.0&quot;,
    &quot;debug&quot;: &quot;~4.3.1&quot;,
    &quot;eventemitter2&quot;: &quot;^6.3.1&quot;,
    &quot;ws&quot;: &quot;^7.0.0&quot;
  },
</code></pre>
<p>I have no idea why npm update failed to update axios. I then run <code>npm uninstall axios</code>, <code>npm install -S axios</code> then <code>&quot;axios&quot;: &quot;^0.27.2&quot;</code> is installed.</p>
<p>But why ?</p>
<p>--- update ---</p>
<p>To verify whether I can reproduce this issue or not I create a project at <a href=""https://github.com/qiulang/npm-update-error-demo"" rel=""nofollow noreferrer"">https://github.com/qiulang/npm-update-error-demo</a></p>
<p>It shows that even I only have one dependency <code>axios</code>, <code>npm update axios</code> still failed to update. BTW I use npm 8.x (try both 8.5 &amp; latest 8.11)</p>
",<npm><axios><package.json><semantic-versioning>,0.0,0,0,0,0,0,0,0,0,1
46095,45348,72792190,1,73823925,9649702,3.0,1.0,0.0,0.0,2022-06-28T19:32:31.867,0.0,4022.0,"""found 1 moderate severity vulnerability"" warning every time I run npm install","<p>I am trying to install axios for a MERN app but every time I use &quot;npm install&quot; it gives me this:</p>
<pre><code>npm WARN optional SKIPPING OPTIONAL DEPENDENCY: fsevents@2.3.2 (node_modules\fsevents):
npm WARN notsup SKIPPING OPTIONAL DEPENDENCY: Unsupported platform for fsevents@2.3.2: wanted {&quot;os&quot;:&quot;darwin&quot;,&quot;arch&quot;:&quot;any&quot;} (current: {&quot;os&quot;:&quot;win32&quot;,&quot;arch&quot;:&quot;x64&quot;})

audited 241 packages in 1.113s

30 packages are looking for funding
  run `npm fund` for details

found 1 moderate severity vulnerability
  run `npm audit fix` to fix them, or `npm audit` for details
</code></pre>
<p>running &quot;npm audit fix&quot; shows:</p>
<pre><code>npm WARN optional SKIPPING OPTIONAL DEPENDENCY: fsevents@2.3.2 (node_modules\fsevents):
npm WARN notsup SKIPPING OPTIONAL DEPENDENCY: Unsupported platform for fsevents@2.3.2: wanted {&quot;os&quot;:&quot;darwin&quot;,&quot;arch&quot;:&quot;any&quot;} (current: {&quot;os&quot;:&quot;win32&quot;,&quot;arch&quot;:&quot;x64&quot;})

up to date in 0.874s

30 packages are looking for funding
  run `npm fund` for details

fixed 0 of 1 vulnerability in 241 scanned packages
  1 vulnerability required manual review and could not be updated
</code></pre>
<p>for &quot;npm audit&quot;:</p>
<pre><code>                   === npm audit security report ===                        


                             Manual Review                                  
         Some vulnerabilities require your attention to resolve             
                                                                            
      Visit https://go.npm.me/audit-guide for additional guidance           



Moderate        Got allows a redirect to a UNIX socket                        

  Package         got                                                           

  Patched in      &gt;=11.8.5                                                      

  Dependency of   nodemon [dev]                                                 

  Path            nodemon &gt; update-notifier &gt; latest-version &gt; package-json &gt;   
                  got                                                           

  More info       https://github.com/advisories/GHSA-pfrx-2q88-qq97             

found 1 moderate severity vulnerability in 241 scanned packages
  1 vulnerability requires manual review. See the full report for details.
</code></pre>
<p>I tried updating &quot;got&quot; in package-lock.json by manually replacing it's current version with a stable one, but then when I run npm install again, the file reverts back to it's original state. I'm fairly new to this so is that normal or am I updating the wrong way? I tried the same for update-notifier but it does the same thing. It's been days and I've tried countless other things but the warning just won't go away. I'd greatly appreciate any help. Thanks in advance.</p>
",<node.js><express><axios><package-lock.json><npm-vulnerabilities>,0.0,0,0,1,0,0,0,0,0,1
46263,45516,72899902,1,0,0,1.0,5.0,0.0,0.0,2022-07-07T14:46:45.733,0.0,996.0,Trying to install axios on a React project via npm i axios,"<p>When I run npm i axios I get the following errors:</p>
<p>C:\Users\Mary\star-wars&gt;npm i axios
npm ERR! code E404
npm ERR! 404 Not Found - GET <a href=""https://skimdb.npmjs.com/registry/axios/-/axios-0.27.2.tgz"" rel=""nofollow noreferrer"">https://skimdb.npmjs.com/registry/axios/-/axios-0.27.2.tgz</a> - not_found
npm ERR! 404
npm ERR! 404  'axios@https://skimdb.npmjs.com/registry/axios/-/axios-0.27.2.tgz' is not in this registry.
npm ERR! 404
npm ERR! 404 Note that you can also install from a
npm ERR! 404 tarball, folder, http url, or git url.</p>
<p>npm ERR! A complete log of this run can be found in:
npm ERR!     C:\Users\Mary\AppData\Local\npm-cache_logs\2022-07-07T14_23_38_747Z-debug-0.log</p>
<p>I can´t find anything that works for me, I´ve tried to reinstall dependencies, I´ve tried to unistall axios and re-install it without success.
I´ve checked the log &amp; it contains the same error that shows when I run the command.
Has anyone found a solution for this?</p>
",<node.js><reactjs><npm><axios>,0.0,0,0,0,0,0,0,0,0,1
